playerID,subset,flute,style,technique_name,playing_technique,start,end,file_name
2,training,G,north,FT,1,8.382403628,10.1906576,2G_Iso_FT
2,training,G,north,FT,1,10.94489796,12.6877551,2G_Iso_FT
2,training,G,north,FT,1,13.48571429,15.06104308,2G_Iso_FT
2,training,G,north,FT,1,15.83600907,17.42947846,2G_Iso_FT
2,training,G,north,FT,1,18.15800454,19.60344671,2G_Iso_FT
2,training,G,north,FT,1,20.49451247,21.80643991,2G_Iso_FT
2,training,G,north,FT,1,22.65687075,23.98621315,2G_Iso_FT
2,training,G,north,FT,1,24.80761905,26.09052154,2G_Iso_FT
2,training,G,north,FT,1,26.9877551,28.32544218,2G_Iso_FT
2,training,G,north,FT,1,29.14975057,30.43555556,2G_Iso_FT
2,training,G,north,FT,1,31.34113379,32.57759637,2G_Iso_FT
2,training,G,north,FT,1,33.44693878,34.79800454,2G_Iso_FT
2,training,G,north,FT,1,35.6122449,37.00390023,2G_Iso_FT
2,training,G,north,Glissando,2,0.820408163,1.452698413,2G_Iso_Glissando
2,training,G,north,Glissando,2,1.934512472,2.610793651,2G_Iso_Glissando
2,training,G,north,Glissando,2,3.105668934,3.783401361,2G_Iso_Glissando
2,training,G,north,Glissando,2,4.260861678,4.989387755,2G_Iso_Glissando
2,training,G,north,Glissando,2,5.385578231,6.12861678,2G_Iso_Glissando
2,training,G,north,Glissando,2,6.505941043,7.322993197,2G_Iso_Glissando
2,training,G,north,Glissando,2,7.653877551,8.466575964,2G_Iso_Glissando
2,training,G,north,Glissando,2,8.833741497,9.656598639,2G_Iso_Glissando
2,training,G,north,Glissando,2,10.00634921,10.92643991,2G_Iso_Glissando
2,training,G,north,Glissando,2,11.20217687,12.17451247,2G_Iso_Glissando
2,training,G,north,Glissando,2,12.41396825,13.39936508,2G_Iso_Glissando
2,training,G,north,Glissando,2,13.7229932,14.67936508,2G_Iso_Glissando
2,training,G,north,Glissando,2,18.22621315,19.20725624,2G_Iso_Glissando
2,training,G,north,Glissando,2,19.6890703,20.62512472,2G_Iso_Glissando
2,training,G,north,Glissando,2,21.19836735,21.7106576,2G_Iso_Glissando
2,training,G,north,Glissando,2,22.34049887,23.24462585,2G_Iso_Glissando
2,training,G,north,Glissando,2,23.75981859,24.63927438,2G_Iso_Glissando
2,training,G,north,Glissando,2,25.1385034,26.07455782,2G_Iso_Glissando
2,training,G,north,Glissando,2,26.5970068,27.51129252,2G_Iso_Glissando
2,training,G,north,Glissando,2,27.99310658,28.86675737,2G_Iso_Glissando
2,training,G,north,Glissando,2,29.36888889,30.23238095,2G_Iso_Glissando
2,training,G,north,Glissando,2,30.68371882,31.46739229,2G_Iso_Glissando
2,training,G,north,Glissando,2,31.95646259,32.72272109,2G_Iso_Glissando
2,training,G,north,Glissando,2,33.24807256,33.93306122,2G_Iso_Glissando
2,training,G,north,Glissando,2,35.86321996,36.50612245,2G_Iso_Glissando
2,training,G,north,Glissando,2,37.23029479,37.82820862,2G_Iso_Glissando
2,training,G,north,Portamento,3,1.795918367,2.653061224,2G_Iso_Portamento
2,training,G,north,Portamento,3,5.008163265,5.804081633,2G_Iso_Portamento
2,training,G,north,Portamento,3,8.175510204,8.67755102,2G_Iso_Portamento
2,training,G,north,Portamento,3,10.89387755,11.52244898,2G_Iso_Portamento
2,training,G,north,Portamento,3,13.95918367,14.44489796,2G_Iso_Portamento
2,training,G,north,Portamento,3,16.15918367,16.77959184,2G_Iso_Portamento
2,training,G,north,Portamento,3,19.5755102,20.12653061,2G_Iso_Portamento
2,training,G,north,Portamento,3,22.17959184,22.62040816,2G_Iso_Portamento
2,training,G,north,Portamento,3,24.59591837,25.04081633,2G_Iso_Portamento
2,training,G,north,Portamento,3,26.79591837,27.33061225,2G_Iso_Portamento
2,training,G,north,Portamento,3,29.44489796,29.7877551,2G_Iso_Portamento
2,training,G,north,Portamento,3,31.5877551,32.03673469,2G_Iso_Portamento
2,training,G,north,Portamento,3,34.13877551,34.54285714,2G_Iso_Portamento
2,training,G,north,Portamento,3,36.45714286,37.00408163,2G_Iso_Portamento
2,training,G,north,Portamento,3,39.7877551,40.54693878,2G_Iso_Portamento
2,training,G,north,Portamento,3,42.02040816,42.71836735,2G_Iso_Portamento
2,training,G,north,Portamento,3,44.53469388,45.2244898,2G_Iso_Portamento
2,training,G,north,Portamento,3,46.83319728,47.45142857,2G_Iso_Portamento
2,training,G,north,Portamento,3,48.97142857,49.64489796,2G_Iso_Portamento
2,training,G,north,Portamento,3,51.23265306,52,2G_Iso_Portamento
2,training,G,north,Portamento,3,53.48979592,54.25714286,2G_Iso_Portamento
2,training,G,north,Portamento,3,55.76326531,56.38367347,2G_Iso_Portamento
2,training,G,north,Portamento,3,58.17959184,58.85306122,2G_Iso_Portamento
2,training,G,north,Portamento,3,60.24897959,60.99183674,2G_Iso_Portamento
2,training,G,north,Portamento,3,62.48163265,63.0244898,2G_Iso_Portamento
2,training,G,north,Portamento,3,64.44897959,65.09387755,2G_Iso_Portamento
2,training,G,north,Portamento,3,66.48163265,67.1755102,2G_Iso_Portamento
2,training,G,north,Portamento,3,68.70612245,69.31020408,2G_Iso_Portamento
2,training,G,north,Portamento,3,72.11020408,72.79591837,2G_Iso_Portamento
2,training,G,north,Portamento,3,73.80816327,74.44489796,2G_Iso_Portamento
2,training,G,north,Portamento,3,76.15102041,76.68163265,2G_Iso_Portamento
2,training,G,north,Portamento,3,77.44897959,78.10204082,2G_Iso_Portamento
2,training,G,north,Portamento,3,80.53877551,81.27346939,2G_Iso_Portamento
2,training,G,north,Portamento,3,82.14693878,82.7755102,2G_Iso_Portamento
2,training,G,north,Portamento,3,84.45306122,85.17142857,2G_Iso_Portamento
2,training,G,north,Portamento,3,86.08571429,86.73469388,2G_Iso_Portamento
2,training,G,north,Trill,4,0.676281179,1.869206349,2G_Iso_Trill
2,training,G,north,Trill,4,2.917006803,4.301496599,2G_Iso_Trill
2,training,G,north,Trill,4,5.247709751,6.87600907,2G_Iso_Trill
2,training,G,north,Trill,4,7.813514739,9.418594104,2G_Iso_Trill
2,training,G,north,Trill,4,10.35609977,11.85378685,2G_Iso_Trill
2,training,G,north,Trill,4,12.74485261,14.17868481,2G_Iso_Trill
2,training,G,north,Trill,4,15.4093424,16.65160998,2G_Iso_Trill
2,training,G,north,Trill,4,17.66748299,18.91845805,2G_Iso_Trill
2,training,G,north,Trill,4,19.90240363,21.26657596,2G_Iso_Trill
2,training,G,north,Trill,4,21.97768708,23.56825397,2G_Iso_Trill
2,training,G,north,Trill,4,24.51736962,26.02956916,2G_Iso_Trill
2,training,G,north,Trill,4,26.87419501,28.2615873,2G_Iso_Trill
2,training,G,north,Trill,4,28.94367347,30.46167801,2G_Iso_Trill
2,training,G,north,Trill,4,31.21342404,32.83301587,2G_Iso_Trill
2,training,G,north,Trill,4,33.46575964,34.95764172,2G_Iso_Trill
2,training,G,north,Trill,4,35.96480726,37.09097506,2G_Iso_Trill
2,training,G,north,Vibrato,5,0.345396825,2.043356009,2G_Iso_Vibrato
2,training,G,north,Vibrato,5,3.256598639,4.861678005,2G_Iso_Vibrato
2,training,G,north,Vibrato,5,6.600272109,8.440453515,2G_Iso_Vibrato
2,training,G,north,Vibrato,5,9.920725624,11.86829932,2G_Iso_Vibrato
2,training,G,north,Vibrato,5,13.38049887,15.20036281,2G_Iso_Vibrato
2,training,G,north,Vibrato,5,16.49487528,18.13478458,2G_Iso_Vibrato
2,training,G,north,Vibrato,5,19.5599093,21.28108844,2G_Iso_Vibrato
2,training,G,north,Vibrato,5,22.81650794,24.58412698,2G_Iso_Vibrato
2,training,G,north,Vibrato,5,25.9076644,27.61433107,2G_Iso_Vibrato
2,training,G,north,Vibrato,5,28.87401361,30.88253968,2G_Iso_Vibrato
2,training,G,north,Vibrato,5,32.28154195,33.90693878,2G_Iso_Vibrato
2,training,G,north,Vibrato,5,35.25079365,36.96036281,2G_Iso_Vibrato
3,training,G,north,Acciacatura,0,0.380226757,0.553650794,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,0.954081633,1.135714286,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,1.518367347,1.696938776,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,2.067346939,2.281632653,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,2.613265306,2.798979592,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,3.151020408,3.352040816,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,3.663265306,3.868367347,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,4.175510204,4.413265306,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,4.73877551,4.968367347,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,5.274489796,5.493877551,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,5.791836735,6.007142857,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,6.314285714,6.563265306,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,6.933673469,7.102040816,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,7.554081633,7.75,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,8.206122449,8.398979592,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,8.803061224,8.996938776,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,9.394897959,9.601020408,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,9.965306122,10.18265306,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,10.55306122,10.76734694,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,11.12959184,11.33979592,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,11.6755102,11.91326531,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,12.24795918,12.47857143,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,12.92959184,13.12653061,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,13.51428571,13.72244898,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,14.07857143,14.27959184,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,14.59489796,14.81428571,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,15.15,15.3622449,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,15.70714286,15.91122449,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,16.26632653,16.49693878,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,16.78469388,17.03061225,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,17.33979592,17.56938776,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,17.90612245,18.14387755,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,18.48979592,18.73061225,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,19.09081633,19.33469388,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,19.69795918,19.95306122,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,20.24183674,20.49897959,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,20.82346939,21.07142857,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,21.39489796,21.66428571,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,21.96326531,22.2377551,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,22.52040816,22.79387755,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,23.03061225,23.30408163,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,23.61428571,23.88877551,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,24.18163265,24.45714286,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,24.74897959,25.05306122,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,25.29693878,25.54081633,3G_Iso_Acciacatura
3,training,G,north,Acciacatura,0,25.82142857,26.1244898,3G_Iso_Acciacatura
3,training,G,north,FT,1,0.325079365,1.380136054,3G_Iso_FT
3,training,G,north,FT,1,1.689251701,2.623854875,3G_Iso_FT
3,training,G,north,FT,1,2.983764172,3.803718821,3G_Iso_FT
3,training,G,north,FT,1,4.227482993,4.971972789,3G_Iso_FT
3,training,G,north,FT,1,5.487165533,6.237460317,3G_Iso_FT
3,training,G,north,FT,1,6.619138322,7.362176871,3G_Iso_FT
3,training,G,north,FT,1,7.762721088,8.463673469,3G_Iso_FT
3,training,G,north,FT,1,8.971609977,9.658049887,3G_Iso_FT
3,training,G,north,FT,1,10.03102041,10.54911565,3G_Iso_FT
3,training,G,north,FT,1,11.08752835,11.64045352,3G_Iso_FT
3,training,G,north,FT,1,12.07437642,12.61133787,3G_Iso_FT
3,training,G,north,FT,1,13.06557823,13.61124717,3G_Iso_FT
3,training,G,north,FT,1,14.02195011,14.54875283,3G_Iso_FT
3,training,G,north,FT,1,15.00734694,15.47609977,3G_Iso_FT
3,training,G,north,FT,1,15.99709751,16.45569161,3G_Iso_FT
3,training,G,north,FT,1,16.93024943,17.51365079,3G_Iso_FT
3,training,G,north,Glissando,2,0.779591837,1.294897959,3G_Iso_Glissando
3,training,G,north,Glissando,2,2.003061224,2.528571429,3G_Iso_Glissando
3,training,G,north,Glissando,2,3.08877551,3.575510204,3G_Iso_Glissando
3,training,G,north,Glissando,2,4.353061224,4.963265306,3G_Iso_Glissando
3,training,G,north,Glissando,2,5.444897959,6.075510204,3G_Iso_Glissando
3,training,G,north,Glissando,2,6.481632653,7.118367347,3G_Iso_Glissando
3,training,G,north,Glissando,2,7.568367347,8.305102041,3G_Iso_Glissando
3,training,G,north,Glissando,2,8.751020408,9.473469388,3G_Iso_Glissando
3,training,G,north,Glissando,2,9.898979592,10.64285714,3G_Iso_Glissando
3,training,G,north,Glissando,2,10.91122449,11.68367347,3G_Iso_Glissando
3,training,G,north,Glissando,2,11.98163265,12.78061225,3G_Iso_Glissando
3,training,G,north,Glissando,2,13.2244898,14.19693878,3G_Iso_Glissando
3,training,G,north,Glissando,2,15.54591837,16.67040816,3G_Iso_Glissando
3,training,G,north,Glissando,2,17.56428571,18.57755102,3G_Iso_Glissando
3,training,G,north,Glissando,2,19.08061225,20.1,3G_Iso_Glissando
3,training,G,north,Glissando,2,20.55714286,21.58061225,3G_Iso_Glissando
3,training,G,north,Glissando,2,22.01632653,23.01734694,3G_Iso_Glissando
3,training,G,north,Glissando,2,23.5255102,24.60306122,3G_Iso_Glissando
3,training,G,north,Glissando,2,25.72755102,26.7255102,3G_Iso_Glissando
3,training,G,north,Glissando,2,27.16428571,28.16326531,3G_Iso_Glissando
3,training,G,north,Glissando,2,28.61632653,29.48866213,3G_Iso_Glissando
3,training,G,north,Glissando,2,30.19285714,31.02857143,3G_Iso_Glissando
3,training,G,north,Glissando,2,31.86836735,32.52040816,3G_Iso_Glissando
3,training,G,north,Portamento,3,2.77478458,3.022947846,3G_Iso_Portamento
3,training,G,north,Portamento,3,3.729705215,3.948843537,3G_Iso_Portamento
3,training,G,north,Portamento,3,4.749931973,4.932789116,3G_Iso_Portamento
3,training,G,north,Portamento,3,5.76,5.916734694,3G_Iso_Portamento
3,training,G,north,Portamento,3,7.048707483,7.219954649,3G_Iso_Portamento
3,training,G,north,Portamento,3,7.986213152,8.161814059,3G_Iso_Portamento
3,training,G,north,Portamento,3,8.848253968,9.081904762,3G_Iso_Portamento
3,training,G,north,Portamento,3,9.716099773,9.952653061,3G_Iso_Portamento
3,training,G,north,Portamento,3,10.67827664,10.8553288,3G_Iso_Portamento
3,training,G,north,Portamento,3,11.56208617,11.74058957,3G_Iso_Portamento
3,training,G,north,Portamento,3,12.74920635,13.18603175,3G_Iso_Portamento
3,training,G,north,Portamento,3,15.71845805,16.00870748,3G_Iso_Portamento
3,training,G,north,Portamento,3,17.49188209,17.79519274,3G_Iso_Portamento
3,training,G,north,Portamento,3,20.64399093,20.95310658,3G_Iso_Portamento
3,training,G,north,Portamento,3,21.46684807,21.84417234,3G_Iso_Portamento
3,training,G,north,Portamento,3,23.30848073,23.59873016,3G_Iso_Portamento
3,training,G,north,Portamento,3,26.68843537,26.93514739,3G_Iso_Portamento
3,training,G,north,Portamento,3,27.9321542,28.09034014,3G_Iso_Portamento
3,training,G,north,Portamento,3,29.00172336,29.24988662,3G_Iso_Portamento
3,training,G,north,Portamento,3,30.2614059,30.38040816,3G_Iso_Portamento
3,training,G,north,Portamento,3,31.38612245,31.64879819,3G_Iso_Portamento
3,training,G,north,Portamento,3,32.57469388,32.89687075,3G_Iso_Portamento
3,training,G,north,Portamento,3,33.76761905,34.04190476,3G_Iso_Portamento
3,training,G,north,Portamento,3,34.80526077,35.1230839,3G_Iso_Portamento
3,training,G,north,Portamento,3,36.32471655,36.59464853,3G_Iso_Portamento
3,training,G,north,Portamento,3,37.56263039,37.74403628,3G_Iso_Portamento
3,training,G,north,Portamento,3,38.61478458,38.85424036,3G_Iso_Portamento
3,training,G,north,Portamento,3,39.70612245,39.85705215,3G_Iso_Portamento
3,training,G,north,Portamento,3,40.7321542,41.01950113,3G_Iso_Portamento
3,training,G,north,Portamento,3,41.75673469,42.04843537,3G_Iso_Portamento
3,training,G,north,Portamento,3,42.89886621,43.20217687,3G_Iso_Portamento
3,training,G,north,Portamento,3,43.93360544,44.24272109,3G_Iso_Portamento
3,training,G,north,Trill,4,0.464399093,1.918548753,3G_Iso_Trill
3,training,G,north,Trill,4,2.583219955,4.127346939,3G_Iso_Trill
3,training,G,north,Trill,4,4.768798186,6.542222222,3G_Iso_Trill
3,training,G,north,Trill,4,7.038548753,8.632018141,3G_Iso_Trill
3,training,G,north,Trill,4,9.270566893,10.77696145,3G_Iso_Trill
3,training,G,north,Trill,4,11.28780045,12.82902494,3G_Iso_Trill
3,training,G,north,Trill,4,13.38049887,15.10748299,3G_Iso_Trill
3,training,G,north,Trill,4,15.7199093,17.06086168,3G_Iso_Trill
3,training,G,north,Trill,4,17.72843537,19.23482993,3G_Iso_Trill
3,training,G,north,Trill,4,19.89079365,21.51909297,3G_Iso_Trill
3,training,G,north,Trill,4,21.97188209,23.43183674,3G_Iso_Trill
3,training,G,north,Trill,4,23.93687075,25.48680272,3G_Iso_Trill
3,training,G,north,Trill,4,25.93959184,27.47210884,3G_Iso_Trill
3,training,G,north,Trill,4,28.02938776,29.36163265,3G_Iso_Trill
3,training,G,north,Trill,4,29.91310658,31.21342404,3G_Iso_Trill
3,training,G,north,Trill,4,31.77650794,33.21614513,3G_Iso_Trill
3,training,G,north,Vibrato,5,0.264126984,2.914104308,3G_Iso_Vibrato
3,training,G,north,Vibrato,5,3.259501134,6.559637188,3G_Iso_Vibrato
3,training,G,north,Vibrato,5,6.861496599,10.07165533,3G_Iso_Vibrato
3,training,G,north,Vibrato,5,10.44897959,13.34276644,3G_Iso_Vibrato
3,training,G,north,Vibrato,5,13.69106576,17.07247166,3G_Iso_Vibrato
3,training,G,north,Vibrato,5,17.53396825,21.35945578,3G_Iso_Vibrato
3,training,G,north,Vibrato,5,22.56979592,25.7538322,3G_Iso_Vibrato
3,training,G,north,Vibrato,5,26.03827664,29.44290249,3G_Iso_Vibrato
3,training,G,north,Vibrato,5,29.91891157,33.85179138,3G_Iso_Vibrato
3,training,G,north,Vibrato,5,34.37133787,37.76435374,3G_Iso_Vibrato
3,training,G,north,Vibrato,5,38.0952381,41.38086168,3G_Iso_Vibrato
3,training,G,north,Vibrato,5,42.17614513,45.83909297,3G_Iso_Vibrato
3,training,G,north,Vibrato,5,47.29904762,51.07229025,3G_Iso_Vibrato
4,test,G,north,Acciacatura,0,0.210430839,0.410702948,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,1.094240363,1.273469388,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,2.002721088,2.192108844,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,2.808888889,3.01569161,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,3.605623583,3.807346939,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,4.430657596,4.642539683,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,5.252789116,5.463945578,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,6.077823129,6.28462585,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,6.817959184,7.036371882,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,7.633560091,7.851247166,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,8.444081633,8.648707483,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,9.273469388,9.499863946,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,10.02086168,10.22911565,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,10.78421769,10.99900227,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,11.54031746,11.75800454,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,12.33995465,12.55836735,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,13.0459864,13.26875283,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,13.85505669,14.08580499,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,14.62349206,14.85424036,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,15.46666667,15.70031746,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,16.26195011,16.52099773,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,17.01079365,17.25097506,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,17.83510204,18.08253968,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,18.66376417,18.90394558,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,19.45034014,19.6985034,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,20.2615873,20.4952381,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,21.08589569,21.34131519,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,21.90730159,22.16634921,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,22.67138322,22.90648526,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,23.49496599,23.72426304,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,24.28589569,24.5355102,4G_Iso_Acciacatura
4,test,G,north,Acciacatura,0,25.0862585,25.33804989,4G_Iso_Acciacatura
4,test,G,north,FT,1,0.314920635,2.272653061,4G_Iso_FT
4,test,G,north,FT,1,2.7138322,4.330521542,4G_Iso_FT
4,test,G,north,FT,1,4.710748299,6.276643991,4G_Iso_FT
4,test,G,north,FT,1,6.65106576,8.13569161,4G_Iso_FT
4,test,G,north,FT,1,8.585578231,9.954104308,4G_Iso_FT
4,test,G,north,FT,1,10.41269841,11.72027211,4G_Iso_FT
4,test,G,north,FT,1,12.16580499,13.3659864,4G_Iso_FT
4,test,G,north,FT,1,13.9290703,15.10022676,4G_Iso_FT
4,test,G,north,FT,1,15.55156463,16.72126984,4G_Iso_FT
4,test,G,north,FT,1,17.21034014,18.30312925,4G_Iso_FT
4,test,G,north,FT,1,18.77478458,19.84,4G_Iso_FT
4,test,G,north,FT,1,20.32181406,21.26367347,4G_Iso_FT
4,test,G,north,FT,1,21.81950113,22.8368254,4G_Iso_FT
4,test,G,north,FT,1,23.32154195,24.25324263,4G_Iso_FT
4,test,G,north,FT,1,24.79746032,25.74222222,4G_Iso_FT
4,test,G,north,FT,1,26.2124263,27.08172336,4G_Iso_FT
4,test,G,north,Glissando,2,0.670408163,1.241179138,4G_Iso_Glissando
4,test,G,north,Glissando,2,1.758911565,2.351746032,4G_Iso_Glissando
4,test,G,north,Glissando,2,2.86185941,3.531609977,4G_Iso_Glissando
4,test,G,north,Glissando,2,3.95755102,4.581587302,4G_Iso_Glissando
4,test,G,north,Glissando,2,4.999546485,5.659138322,4G_Iso_Glissando
4,test,G,north,Glissando,2,6.106122449,6.775873016,4G_Iso_Glissando
4,test,G,north,Glissando,2,7.204716553,7.888979592,4G_Iso_Glissando
4,test,G,north,Glissando,2,8.302585034,8.989024943,4G_Iso_Glissando
4,test,G,north,Glissando,2,9.412789116,10.10575964,4G_Iso_Glissando
4,test,G,north,Glissando,2,10.61659864,11.3385941,4G_Iso_Glissando
4,test,G,north,Glissando,2,12.95528345,13.45886621,4G_Iso_Glissando
4,test,G,north,Glissando,2,14.10176871,14.66920635,4G_Iso_Glissando
4,test,G,north,Glissando,2,15.24099773,15.81786848,4G_Iso_Glissando
4,test,G,north,Glissando,2,16.28734694,16.90049887,4G_Iso_Glissando
4,test,G,north,Glissando,2,17.34095238,18.02013605,4G_Iso_Glissando
4,test,G,north,Glissando,2,18.46131519,19.17605442,4G_Iso_Glissando
4,test,G,north,Glissando,2,19.58965986,20.31310658,4G_Iso_Glissando
4,test,G,north,Glissando,2,20.77605442,21.52780045,4G_Iso_Glissando
4,test,G,north,Glissando,2,21.99582766,22.74902494,4G_Iso_Glissando
4,test,G,north,Glissando,2,23.41442177,24.258322,4G_Iso_Glissando
4,test,G,north,Glissando,2,24.72562358,25.65297052,4G_Iso_Glissando
4,test,G,north,Glissando,2,27.66730159,28.14911565,4G_Iso_Glissando
4,test,G,north,Glissando,2,28.61931973,29.15918367,4G_Iso_Glissando
4,test,G,north,Glissando,2,29.5785941,30.17941043,4G_Iso_Glissando
4,test,G,north,Glissando,2,30.53931973,31.15972789,4G_Iso_Glissando
4,test,G,north,Glissando,2,31.46956916,32.14222222,4G_Iso_Glissando
4,test,G,north,Glissando,2,32.43537415,33.08480726,4G_Iso_Glissando
4,test,G,north,Glissando,2,33.3844898,34.07020408,4G_Iso_Glissando
4,test,G,north,Glissando,2,34.39455782,35.08172336,4G_Iso_Glissando
4,test,G,north,Glissando,2,35.36471655,36.10412698,4G_Iso_Glissando
4,test,G,north,Glissando,2,36.34866213,37.12145125,4G_Iso_Glissando
4,test,G,north,Glissando,2,37.40517007,38.20190476,4G_Iso_Glissando
4,test,G,north,Glissando,2,38.42394558,39.26276644,4G_Iso_Glissando
4,test,G,north,Glissando,2,40.55945578,41.16099773,4G_Iso_Glissando
4,test,G,north,Glissando,2,41.68634921,42.32634921,4G_Iso_Glissando
4,test,G,north,Glissando,2,42.86984127,43.49823129,4G_Iso_Glissando
4,test,G,north,Glissando,2,43.98875283,44.56707483,4G_Iso_Glissando
4,test,G,north,Glissando,2,45.02639456,45.61922903,4G_Iso_Glissando
4,test,G,north,Glissando,2,46.0923356,46.66848073,4G_Iso_Glissando
4,test,G,north,Glissando,2,47.52761905,48.27501134,4G_Iso_Glissando
4,test,G,north,Glissando,2,49.25605442,49.95555556,4G_Iso_Glissando
4,test,G,north,Glissando,2,50.58031746,51.29142857,4G_Iso_Glissando
4,test,G,north,Glissando,2,51.91038549,52.59464853,4G_Iso_Glissando
4,test,G,north,Glissando,2,53.12725624,53.7999093,4G_Iso_Glissando
4,test,G,north,Glissando,2,54.33251701,54.98702948,4G_Iso_Glissando
4,test,G,north,Glissando,2,55.56897959,56.18285714,4G_Iso_Glissando
4,test,G,north,Glissando,2,56.7169161,57.36489796,4G_Iso_Glissando
4,test,G,north,Glissando,2,57.90258503,58.52444444,4G_Iso_Glissando
4,test,G,north,Glissando,2,59.07519274,59.6861678,4G_Iso_Glissando
4,test,G,north,Glissando,2,60.51628118,61.10476191,4G_Iso_Glissando
4,test,G,north,Glissando,2,61.50240363,62.07346939,4G_Iso_Glissando
4,test,G,north,Glissando,2,62.40510204,62.92346939,4G_Iso_Glissando
4,test,G,north,Glissando,2,63.85306122,64.55816327,4G_Iso_Glissando
4,test,G,north,Glissando,2,65.10918367,65.76836735,4G_Iso_Glissando
4,test,G,north,Glissando,2,66.29795918,66.95306122,4G_Iso_Glissando
4,test,G,north,Glissando,2,67.49081633,68.16530612,4G_Iso_Glissando
4,test,G,north,Glissando,2,68.72040816,69.3755102,4G_Iso_Glissando
4,test,G,north,Glissando,2,69.91122449,70.55408163,4G_Iso_Glissando
